date,hour,season,weathersit,weekday,workingday,holiday,weekend,registered,casual,total
2012-01-27,0,Spring,Misty/Cloudy,5,1,0,0,32,6,38
2012-01-27,1,Spring,Misty/Cloudy,5,1,0,0,23,6,29
2012-01-27,2,Spring,Clear/Cloudy,5,1,0,0,11,2,13
2012-01-27,3,Spring,Misty/Cloudy,5,1,0,0,5,3,8
2012-01-27,4,Spring,Misty/Cloudy,5,1,0,0,3,1,4
2012-01-27,5,Spring,Misty/Cloudy,5,1,0,0,24,0,24
2012-01-27,6,Spring,Misty/Cloudy,5,1,0,0,72,0,72
2012-01-27,7,Spring,Misty/Cloudy,5,1,0,0,128,6,134
2012-01-27,8,Spring,Light Precipitation,5,1,0,0,206,14,220
2012-01-27,9,Spring,Light Precipitation,5,1,0,0,101,6,107
2012-01-27,10,Spring,Light Precipitation,5,1,0,0,117,9,126
2012-01-27,11,Spring,Misty/Cloudy,5,1,0,0,95,10,105
2012-01-27,12,Spring,Misty/Cloudy,5,1,0,0,155,25,180
2012-01-27,13,Spring,Clear/Cloudy,5,1,0,0,175,26,201
2012-01-27,14,Spring,Clear/Cloudy,5,1,0,0,153,23,176
2012-01-27,15,Spring,Clear/Cloudy,5,1,0,0,170,27,197
2012-01-27,16,Spring,Clear/Cloudy,5,1,0,0,241,26,267
2012-01-27,17,Spring,Clear/Cloudy,5,1,0,0,406,16,422
2012-01-27,18,Spring,Clear/Cloudy,5,1,0,0,363,20,383
2012-01-27,19,Spring,Clear/Cloudy,5,1,0,0,241,10,251
2012-01-27,20,Spring,Clear/Cloudy,5,1,0,0,153,6,159
2012-01-27,21,Spring,Clear/Cloudy,5,1,0,0,127,8,135
2012-01-27,22,Spring,Clear/Cloudy,5,1,0,0,108,11,119
2012-01-27,23,Spring,Clear/Cloudy,5,1,0,0,78,8,86
2012-01-28,0,Spring,Clear/Cloudy,6,0,0,1,68,1,69
2012-01-28,1,Spring,Clear/Cloudy,6,0,0,1,57,1,58
2012-01-28,2,Spring,Clear/Cloudy,6,0,0,1,38,3,41
2012-01-28,3,Spring,Clear/Cloudy,6,0,0,1,16,1,17
2012-01-28,4,Spring,Clear/Cloudy,6,0,0,1,8,0,8
2012-01-28,5,Spring,Clear/Cloudy,6,0,0,1,10,0,10
2012-01-28,6,Spring,Clear/Cloudy,6,0,0,1,12,3,15
2012-01-28,7,Spring,Clear/Cloudy,6,0,0,1,28,3,31
2012-01-28,8,Spring,Clear/Cloudy,6,0,0,1,82,9,91
2012-01-28,9,Spring,Clear/Cloudy,6,0,0,1,145,13,158
2012-01-28,10,Spring,Clear/Cloudy,6,0,0,1,164,27,191
2012-01-28,11,Spring,Clear/Cloudy,6,0,0,1,241,55,296
2012-01-28,12,Spring,Clear/Cloudy,6,0,0,1,244,70,314
2012-01-28,13,Spring,Clear/Cloudy,6,0,0,1,293,80,373
2012-01-28,14,Spring,Clear/Cloudy,6,0,0,1,239,123,362
2012-01-28,15,Spring,Clear/Cloudy,6,0,0,1,320,90,410
2012-01-28,16,Spring,Clear/Cloudy,6,0,0,1,276,131,407
2012-01-28,17,Spring,Clear/Cloudy,6,0,0,1,233,57,290
2012-01-28,18,Spring,Clear/Cloudy,6,0,0,1,201,40,241
2012-01-28,19,Spring,Misty/Cloudy,6,0,0,1,173,33,206
2012-01-28,20,Spring,Clear/Cloudy,6,0,0,1,115,5,120
2012-01-28,21,Spring,Clear/Cloudy,6,0,0,1,109,18,127
2012-01-28,22,Spring,Clear/Cloudy,6,0,0,1,97,6,103
2012-01-28,23,Spring,Clear/Cloudy,6,0,0,1,79,6,85
2012-01-29,0,Spring,Clear/Cloudy,0,0,0,1,81,15,96
2012-01-29,1,Spring,Clear/Cloudy,0,0,0,1,68,5,73
2012-01-29,2,Spring,Clear/Cloudy,0,0,0,1,48,3,51
2012-01-29,3,Spring,Clear/Cloudy,0,0,0,1,17,4,21
2012-01-29,4,Spring,Clear/Cloudy,0,0,0,1,5,0,5
2012-01-29,5,Spring,Clear/Cloudy,0,0,0,1,6,1,7
2012-01-29,6,Spring,Clear/Cloudy,0,0,0,1,4,1,5
2012-01-29,7,Spring,Clear/Cloudy,0,0,0,1,12,0,12
2012-01-29,8,Spring,Clear/Cloudy,0,0,0,1,61,9,70
2012-01-29,9,Spring,Clear/Cloudy,0,0,0,1,98,13,111
2012-01-29,10,Spring,Clear/Cloudy,0,0,0,1,153,38,191
2012-01-29,11,Spring,Clear/Cloudy,0,0,0,1,198,57,255
2012-01-29,12,Spring,Clear/Cloudy,0,0,0,1,215,73,288
2012-01-29,13,Spring,Clear/Cloudy,0,0,0,1,238,78,316
2012-01-29,14,Spring,Clear/Cloudy,0,0,0,1,229,51,280
2012-01-29,15,Spring,Clear/Cloudy,0,0,0,1,242,68,310
2012-01-29,16,Spring,Clear/Cloudy,0,0,0,1,268,54,322
2012-01-29,17,Spring,Clear/Cloudy,0,0,0,1,201,33,234
2012-01-29,18,Spring,Clear/Cloudy,0,0,0,1,151,17,168
2012-01-29,19,Spring,Clear/Cloudy,0,0,0,1,145,14,159
2012-01-29,20,Spring,Clear/Cloudy,0,0,0,1,98,13,111
2012-01-29,21,Spring,Clear/Cloudy,0,0,0,1,69,0,69
2012-01-29,22,Spring,Clear/Cloudy,0,0,0,1,57,7,64
2012-01-29,23,Spring,Clear/Cloudy,0,0,0,1,21,4,25
2012-01-30,0,Spring,Misty/Cloudy,1,1,0,0,10,0,10
2012-01-30,1,Spring,Clear/Cloudy,1,1,0,0,9,0,9
2012-01-30,2,Spring,Clear/Cloudy,1,1,0,0,6,1,7
2012-01-30,3,Spring,Clear/Cloudy,1,1,0,0,4,0,4
2012-01-30,4,Spring,Clear/Cloudy,1,1,0,0,5,0,5
2012-01-30,5,Spring,Clear/Cloudy,1,1,0,0,26,0,26
2012-01-30,6,Spring,Clear/Cloudy,1,1,0,0,80,0,80
2012-01-30,7,Spring,Clear/Cloudy,1,1,0,0,221,4,225
2012-01-30,8,Spring,Clear/Cloudy,1,1,0,0,481,12,493
2012-01-30,9,Spring,Clear/Cloudy,1,1,0,0,193,5,198
2012-01-30,10,Spring,Clear/Cloudy,1,1,0,0,82,3,85
2012-01-30,11,Spring,Clear/Cloudy,1,1,0,0,93,6,99
2012-01-30,12,Spring,Clear/Cloudy,1,1,0,0,129,5,134
2012-01-30,13,Spring,Clear/Cloudy,1,1,0,0,117,15,132
2012-01-30,14,Spring,Clear/Cloudy,1,1,0,0,100,15,115
2012-01-30,15,Spring,Clear/Cloudy,1,1,0,0,131,7,138
2012-01-30,16,Spring,Clear/Cloudy,1,1,0,0,210,11,221
2012-01-30,17,Spring,Clear/Cloudy,1,1,0,0,422,16,438
2012-01-30,18,Spring,Clear/Cloudy,1,1,0,0,399,11,410
2012-01-30,19,Spring,Clear/Cloudy,1,1,0,0,298,8,306
2012-01-30,20,Spring,Clear/Cloudy,1,1,0,0,179,2,181
2012-01-30,21,Spring,Clear/Cloudy,1,1,0,0,159,3,162
2012-01-30,22,Spring,Clear/Cloudy,1,1,0,0,92,2,94
2012-01-30,23,Spring,Clear/Cloudy,1,1,0,0,52,0,52
2012-01-31,0,Spring,Clear/Cloudy,2,1,0,0,15,0,15
2012-01-31,1,Spring,Clear/Cloudy,2,1,0,0,7,1,8
2012-01-31,2,Spring,Clear/Cloudy,2,1,0,0,2,0,2
2012-01-31,3,Spring,Clear/Cloudy,2,1,0,0,2,0,2
2012-01-31,4,Spring,Clear/Cloudy,2,1,0,0,1,0,1
2012-01-31,5,Spring,Clear/Cloudy,2,1,0,0,22,0,22
2012-01-31,6,Spring,Clear/Cloudy,2,1,0,0,104,0,104
2012-01-31,7,Spring,Clear/Cloudy,2,1,0,0,273,6,279
2012-01-31,8,Spring,Clear/Cloudy,2,1,0,0,498,14,512
2012-01-31,9,Spring,Clear/Cloudy,2,1,0,0,231,30,261
2012-01-31,10,Spring,Misty/Cloudy,2,1,0,0,110,34,144
2012-01-31,11,Spring,Clear/Cloudy,2,1,0,0,125,14,139
2012-01-31,12,Spring,Clear/Cloudy,2,1,0,0,181,13,194
2012-01-31,13,Spring,Clear/Cloudy,2,1,0,0,171,27,198
2012-01-31,14,Spring,Clear/Cloudy,2,1,0,0,142,18,160
2012-01-31,15,Spring,Clear/Cloudy,2,1,0,0,150,27,177
2012-01-31,16,Spring,Clear/Cloudy,2,1,0,0,277,30,307
2012-01-31,17,Spring,Clear/Cloudy,2,1,0,0,518,41,559
2012-01-31,18,Spring,Clear/Cloudy,2,1,0,0,486,16,502
2012-01-31,19,Spring,Clear/Cloudy,2,1,0,0,306,22,328
2012-01-31,20,Spring,Clear/Cloudy,2,1,0,0,223,15,238
2012-01-31,21,Spring,Clear/Cloudy,2,1,0,0,162,3,165
2012-01-31,22,Spring,Clear/Cloudy,2,1,0,0,118,11,129
2012-01-31,23,Spring,Clear/Cloudy,2,1,0,0,61,2,63
2012-02-01,0,Spring,Clear/Cloudy,3,1,0,0,31,0,31
2012-02-01,1,Spring,Clear/Cloudy,3,1,0,0,4,0,4
2012-02-01,2,Spring,Clear/Cloudy,3,1,0,0,6,1,7
2012-02-01,3,Spring,Clear/Cloudy,3,1,0,0,3,0,3
2012-02-01,4,Spring,Clear/Cloudy,3,1,0,0,1,0,1
2012-02-01,5,Spring,Clear/Cloudy,3,1,0,0,18,0,18
2012-02-01,6,Spring,Light Precipitation,3,1,0,0,67,0,67
2012-02-01,7,Spring,Light Precipitation,3,1,0,0,201,7,208
2012-02-01,8,Spring,Light Precipitation,3,1,0,0,505,15,520
2012-02-01,9,Spring,Misty/Cloudy,3,1,0,0,267,9,276
2012-02-01,10,Spring,Clear/Cloudy,3,1,0,0,124,9,133
2012-02-01,11,Spring,Clear/Cloudy,3,1,0,0,116,27,143
2012-02-01,12,Spring,Clear/Cloudy,3,1,0,0,153,26,179
2012-02-01,13,Spring,Clear/Cloudy,3,1,0,0,174,12,186
2012-02-01,14,Spring,Clear/Cloudy,3,1,0,0,159,33,192
2012-02-01,15,Spring,Clear/Cloudy,3,1,0,0,169,25,194
2012-02-01,16,Spring,Clear/Cloudy,3,1,0,0,261,22,283
2012-02-01,17,Spring,Clear/Cloudy,3,1,0,0,508,31,539
2012-02-01,18,Spring,Clear/Cloudy,3,1,0,0,514,12,526
2012-02-01,19,Spring,Clear/Cloudy,3,1,0,0,315,20,335
2012-02-01,20,Spring,Clear/Cloudy,3,1,0,0,254,10,264
2012-02-01,21,Spring,Clear/Cloudy,3,1,0,0,217,16,233
2012-02-01,22,Spring,Clear/Cloudy,3,1,0,0,133,7,140
2012-02-01,23,Spring,Clear/Cloudy,3,1,0,0,75,22,97
2012-02-02,0,Spring,Clear/Cloudy,4,1,0,0,24,7,31
2012-02-02,1,Spring,Misty/Cloudy,4,1,0,0,14,3,17
2012-02-02,2,Spring,Misty/Cloudy,4,1,0,0,7,2,9
2012-02-02,3,Spring,Misty/Cloudy,4,1,0,0,2,0,2
2012-02-02,4,Spring,Light Precipitation,4,1,0,0,1,0,1
2012-02-02,5,Spring,Light Precipitation,4,1,0,0,19,0,19
2012-02-02,6,Spring,Light Precipitation,4,1,0,0,73,1,74
2012-02-02,7,Spring,Light Precipitation,4,1,0,0,201,4,205
2012-02-02,8,Spring,Light Precipitation,4,1,0,0,436,9,445
2012-02-02,9,Spring,Light Precipitation,4,1,0,0,213,15,228
2012-02-02,10,Spring,Light Precipitation,4,1,0,0,72,6,78
2012-02-02,11,Spring,Light Precipitation,4,1,0,0,99,6,105
2012-02-02,12,Spring,Clear/Cloudy,4,1,0,0,140,8,148
2012-02-02,13,Spring,Misty/Cloudy,4,1,0,0,124,13,137
2012-02-02,14,Spring,Clear/Cloudy,4,1,0,0,129,12,141
2012-02-02,15,Spring,Clear/Cloudy,4,1,0,0,150,24,174
2012-02-02,16,Spring,Clear/Cloudy,4,1,0,0,211,18,229
2012-02-02,17,Spring,Clear/Cloudy,4,1,0,0,437,13,450
2012-02-02,18,Spring,Clear/Cloudy,4,1,0,0,393,17,410
2012-02-02,19,Spring,Clear/Cloudy,4,1,0,0,311,16,327
2012-02-02,20,Spring,Clear/Cloudy,4,1,0,0,204,9,213
2012-02-02,21,Spring,Clear/Cloudy,4,1,0,0,144,4,148
2012-02-02,22,Spring,Clear/Cloudy,4,1,0,0,106,3,109
2012-02-02,23,Spring,Clear/Cloudy,4,1,0,0,61,0,61
2012-02-03,0,Spring,Clear/Cloudy,5,1,0,0,37,1,38
2012-02-03,1,Spring,Clear/Cloudy,5,1,0,0,19,3,22
2012-02-03,2,Spring,Clear/Cloudy,5,1,0,0,6,0,6
2012-02-03,3,Spring,Clear/Cloudy,5,1,0,0,4,0,4
2012-02-03,4,Spring,Clear/Cloudy,5,1,0,0,2,0,2
2012-02-03,5,Spring,Clear/Cloudy,5,1,0,0,17,0,17
2012-02-03,6,Spring,Clear/Cloudy,5,1,0,0,88,0,88
2012-02-03,7,Spring,Clear/Cloudy,5,1,0,0,216,10,226
2012-02-03,8,Spring,Clear/Cloudy,5,1,0,0,429,12,441
2012-02-03,9,Spring,Clear/Cloudy,5,1,0,0,252,18,270
2012-02-03,10,Spring,Clear/Cloudy,5,1,0,0,114,15,129
2012-02-03,11,Spring,Clear/Cloudy,5,1,0,0,149,15,164
2012-02-03,12,Spring,Clear/Cloudy,5,1,0,0,191,25,216
2012-02-03,13,Spring,Clear/Cloudy,5,1,0,0,173,25,198
2012-02-03,14,Spring,Clear/Cloudy,5,1,0,0,148,22,170
2012-02-03,15,Spring,Clear/Cloudy,5,1,0,0,168,48,216
2012-02-03,16,Spring,Clear/Cloudy,5,1,0,0,275,36,311
2012-02-03,17,Spring,Clear/Cloudy,5,1,0,0,458,30,488
2012-02-03,18,Spring,Clear/Cloudy,5,1,0,0,368,17,385
2012-02-03,19,Spring,Clear/Cloudy,5,1,0,0,256,11,267
2012-02-03,20,Spring,Clear/Cloudy,5,1,0,0,155,8,163
2012-02-03,21,Spring,Clear/Cloudy,5,1,0,0,126,8,134
2012-02-03,22,Spring,Clear/Cloudy,5,1,0,0,116,3,119
2012-02-03,23,Spring,Clear/Cloudy,5,1,0,0,74,3,77
2012-02-04,0,Spring,Clear/Cloudy,6,0,0,1,76,10,86
2012-02-04,1,Spring,Clear/Cloudy,6,0,0,1,43,0,43
2012-02-04,2,Spring,Clear/Cloudy,6,0,0,1,38,6,44
2012-02-04,3,Spring,Clear/Cloudy,6,0,0,1,17,1,18
2012-02-04,4,Spring,Clear/Cloudy,6,0,0,1,5,1,6
2012-02-04,5,Spring,Clear/Cloudy,6,0,0,1,3,1,4
2012-02-04,6,Spring,Clear/Cloudy,6,0,0,1,4,1,5
2012-02-04,7,Spring,Misty/Cloudy,6,0,0,1,27,1,28
2012-02-04,8,Spring,Clear/Cloudy,6,0,0,1,86,4,90
2012-02-04,9,Spring,Clear/Cloudy,6,0,0,1,141,16,157
2012-02-04,10,Spring,Clear/Cloudy,6,0,0,1,193,31,224
2012-02-04,11,Spring,Clear/Cloudy,6,0,0,1,224,46,270
2012-02-04,12,Spring,Misty/Cloudy,6,0,0,1,260,40,300
2012-02-04,13,Spring,Misty/Cloudy,6,0,0,1,244,58,302
2012-02-04,14,Spring,Misty/Cloudy,6,0,0,1,229,47,276
2012-02-04,15,Spring,Misty/Cloudy,6,0,0,1,244,61,305
2012-02-04,16,Spring,Misty/Cloudy,6,0,0,1,123,20,143
2012-02-04,17,Spring,Light Precipitation,6,0,0,1,54,13,67
2012-02-04,18,Spring,Light Precipitation,6,0,0,1,58,6,64
2012-02-04,19,Spring,Light Precipitation,6,0,0,1,75,5,80
2012-02-04,20,Spring,Light Precipitation,6,0,0,1,73,4,77
2012-02-04,21,Spring,Light Precipitation,6,0,0,1,74,4,78
2012-02-04,22,Spring,Misty/Cloudy,6,0,0,1,91,4,95
2012-02-04,23,Spring,Misty/Cloudy,6,0,0,1,66,4,70
2012-02-05,0,Spring,Misty/Cloudy,0,0,0,1,58,3,61
2012-02-05,1,Spring,Misty/Cloudy,0,0,0,1,46,5,51
2012-02-05,2,Spring,Misty/Cloudy,0,0,0,1,59,4,63
2012-02-05,3,Spring,Light Precipitation,0,0,0,1,13,4,17
2012-02-05,4,Spring,Misty/Cloudy,0,0,0,1,9,0,9
2012-02-05,5,Spring,Light Precipitation,0,0,0,1,4,0,4
2012-02-05,6,Spring,Misty/Cloudy,0,0,0,1,4,0,4
2012-02-05,7,Spring,Misty/Cloudy,0,0,0,1,16,0,16
2012-02-05,8,Spring,Misty/Cloudy,0,0,0,1,58,4,62
2012-02-05,9,Spring,Misty/Cloudy,0,0,0,1,83,9,92
2012-02-05,10,Spring,Misty/Cloudy,0,0,0,1,138,10,148
2012-02-05,11,Spring,Misty/Cloudy,0,0,0,1,160,22,182
2012-02-05,12,Spring,Misty/Cloudy,0,0,0,1,223,25,248
2012-02-05,13,Spring,Misty/Cloudy,0,0,0,1,241,33,274
2012-02-05,14,Spring,Clear/Cloudy,0,0,0,1,203,40,243
2012-02-05,15,Spring,Misty/Cloudy,0,0,0,1,217,55,272
2012-02-05,16,Spring,Clear/Cloudy,0,0,0,1,261,35,296
2012-02-05,17,Spring,Clear/Cloudy,0,0,0,1,275,31,306
2012-02-05,18,Spring,Clear/Cloudy,0,0,0,1,171,10,181
2012-02-05,19,Spring,Clear/Cloudy,0,0,0,1,63,6,69
2012-02-05,20,Spring,Clear/Cloudy,0,0,0,1,47,3,50
2012-02-05,21,Spring,Clear/Cloudy,0,0,0,1,60,6,66
2012-02-05,22,Spring,Clear/Cloudy,0,0,0,1,182,9,191
2012-02-05,23,Spring,Clear/Cloudy,0,0,0,1,38,4,42
2012-02-06,0,Spring,Clear/Cloudy,1,1,0,0,14,7,21
2012-02-06,1,Spring,Clear/Cloudy,1,1,0,0,6,0,6
2012-02-06,2,Spring,Clear/Cloudy,1,1,0,0,3,0,3
2012-02-06,4,Spring,Clear/Cloudy,1,1,0,0,2,0,2
2012-02-06,5,Spring,Clear/Cloudy,1,1,0,0,17,0,17
2012-02-06,6,Spring,Clear/Cloudy,1,1,0,0,72,0,72
2012-02-06,7,Spring,Clear/Cloudy,1,1,0,0,229,5,234
2012-02-06,8,Spring,Clear/Cloudy,1,1,0,0,434,10,444
2012-02-06,9,Spring,Clear/Cloudy,1,1,0,0,269,8,277
2012-02-06,10,Spring,Clear/Cloudy,1,1,0,0,96,20,116
2012-02-06,11,Spring,Clear/Cloudy,1,1,0,0,104,12,116
2012-02-06,12,Spring,Clear/Cloudy,1,1,0,0,131,19,150
2012-02-06,13,Spring,Clear/Cloudy,1,1,0,0,124,17,141
2012-02-06,14,Spring,Clear/Cloudy,1,1,0,0,126,14,140
2012-02-06,15,Spring,Clear/Cloudy,1,1,0,0,146,25,171
2012-02-06,16,Spring,Clear/Cloudy,1,1,0,0,215,13,228
2012-02-06,17,Spring,Clear/Cloudy,1,1,0,0,417,13,430
2012-02-06,18,Spring,Clear/Cloudy,1,1,0,0,426,11,437
2012-02-06,19,Spring,Clear/Cloudy,1,1,0,0,284,7,291
2012-02-06,20,Spring,Clear/Cloudy,1,1,0,0,194,7,201
2012-02-06,21,Spring,Clear/Cloudy,1,1,0,0,143,11,154
2012-02-06,22,Spring,Clear/Cloudy,1,1,0,0,83,4,87
2012-02-06,23,Spring,Clear/Cloudy,1,1,0,0,43,3,46
2012-02-07,0,Spring,Clear/Cloudy,2,1,0,0,22,1,23
2012-02-07,1,Spring,Clear/Cloudy,2,1,0,0,6,8,14
2012-02-07,2,Spring,Clear/Cloudy,2,1,0,0,4,0,4
2012-02-07,3,Spring,Misty/Cloudy,2,1,0,0,1,1,2
2012-02-07,4,Spring,Misty/Cloudy,2,1,0,0,3,0,3
2012-02-07,5,Spring,Clear/Cloudy,2,1,0,0,15,0,15
2012-02-07,6,Spring,Clear/Cloudy,2,1,0,0,98,2,100
2012-02-07,7,Spring,Clear/Cloudy,2,1,0,0,293,6,299
2012-02-07,8,Spring,Clear/Cloudy,2,1,0,0,522,7,529
2012-02-07,9,Spring,Clear/Cloudy,2,1,0,0,278,11,289
2012-02-07,10,Spring,Clear/Cloudy,2,1,0,0,104,12,116
2012-02-07,11,Spring,Clear/Cloudy,2,1,0,0,120,9,129
2012-02-07,12,Spring,Clear/Cloudy,2,1,0,0,163,9,172
2012-02-07,13,Spring,Clear/Cloudy,2,1,0,0,169,15,184
2012-02-07,14,Spring,Clear/Cloudy,2,1,0,0,127,11,138
2012-02-07,15,Spring,Clear/Cloudy,2,1,0,0,133,13,146
2012-02-07,16,Spring,Clear/Cloudy,2,1,0,0,257,19,276
2012-02-07,17,Spring,Clear/Cloudy,2,1,0,0,494,15,509
2012-02-07,18,Spring,Clear/Cloudy,2,1,0,0,508,10,518
2012-02-07,19,Spring,Clear/Cloudy,2,1,0,0,327,11,338
2012-02-07,20,Spring,Clear/Cloudy,2,1,0,0,206,6,212
2012-02-07,21,Spring,Clear/Cloudy,2,1,0,0,170,20,190
2012-02-07,22,Spring,Clear/Cloudy,2,1,0,0,107,11,118
2012-02-07,23,Spring,Clear/Cloudy,2,1,0,0,49,2,51
2012-02-08,0,Spring,Clear/Cloudy,3,1,0,0,21,2,23
2012-02-08,1,Spring,Clear/Cloudy,3,1,0,0,9,1,10
2012-02-08,2,Spring,Clear/Cloudy,3,1,0,0,1,0,1
2012-02-08,3,Spring,Clear/Cloudy,3,1,0,0,1,0,1
2012-02-08,4,Spring,Clear/Cloudy,3,1,0,0,1,0,1
2012-02-08,5,Spring,Clear/Cloudy,3,1,0,0,20,0,20
2012-02-08,6,Spring,Misty/Cloudy,3,1,0,0,95,3,98
2012-02-08,7,Spring,Misty/Cloudy,3,1,0,0,276,5,281
2012-02-08,8,Spring,Misty/Cloudy,3,1,0,0,495,13,508
2012-02-08,9,Spring,Misty/Cloudy,3,1,0,0,245,8,253
2012-02-08,10,Spring,Misty/Cloudy,3,1,0,0,107,1,108
2012-02-08,11,Spring,Misty/Cloudy,3,1,0,0,97,5,102
2012-02-08,12,Spring,Misty/Cloudy,3,1,0,0,124,14,138
2012-02-08,13,Spring,Misty/Cloudy,3,1,0,0,111,15,126
2012-02-08,14,Spring,Misty/Cloudy,3,1,0,0,100,8,108
2012-02-08,15,Spring,Light Precipitation,3,1,0,0,49,5,54
2012-02-08,16,Spring,Light Precipitation,3,1,0,0,73,2,75
2012-02-08,17,Spring,Light Precipitation,3,1,0,0,147,8,155
2012-02-08,18,Spring,Light Precipitation,3,1,0,0,163,4,167
2012-02-08,19,Spring,Light Precipitation,3,1,0,0,158,3,161
2012-02-08,20,Spring,Light Precipitation,3,1,0,0,122,3,125
2012-02-08,21,Spring,Light Precipitation,3,1,0,0,126,3,129
2012-02-08,22,Spring,Misty/Cloudy,3,1,0,0,95,3,98
2012-02-08,23,Spring,Misty/Cloudy,3,1,0,0,57,3,60
2012-02-09,0,Spring,Misty/Cloudy,4,1,0,0,23,3,26
2012-02-09,1,Spring,Misty/Cloudy,4,1,0,0,10,2,12
2012-02-09,2,Spring,Clear/Cloudy,4,1,0,0,2,0,2
2012-02-09,3,Spring,Clear/Cloudy,4,1,0,0,4,0,4
2012-02-09,4,Spring,Misty/Cloudy,4,1,0,0,1,0,1
2012-02-09,5,Spring,Clear/Cloudy,4,1,0,0,18,0,18
2012-02-09,6,Spring,Clear/Cloudy,4,1,0,0,75,1,76
2012-02-09,7,Spring,Clear/Cloudy,4,1,0,0,263,4,267
2012-02-09,8,Spring,Clear/Cloudy,4,1,0,0,473,11,484
2012-02-09,9,Spring,Clear/Cloudy,4,1,0,0,229,9,238
2012-02-09,10,Spring,Clear/Cloudy,4,1,0,0,90,7,97
2012-02-09,11,Spring,Clear/Cloudy,4,1,0,0,95,4,99
2012-02-09,12,Spring,Clear/Cloudy,4,1,0,0,148,10,158
2012-02-09,13,Spring,Clear/Cloudy,4,1,0,0,144,10,154
2012-02-09,14,Spring,Clear/Cloudy,4,1,0,0,126,18,144
2012-02-09,15,Spring,Clear/Cloudy,4,1,0,0,120,14,134
2012-02-09,16,Spring,Clear/Cloudy,4,1,0,0,223,15,238
2012-02-09,17,Spring,Clear/Cloudy,4,1,0,0,387,12,399
2012-02-09,18,Spring,Clear/Cloudy,4,1,0,0,404,13,417
2012-02-09,19,Spring,Clear/Cloudy,4,1,0,0,287,8,295
2012-02-09,20,Spring,Clear/Cloudy,4,1,0,0,197,2,199
2012-02-09,21,Spring,Clear/Cloudy,4,1,0,0,169,8,177
2012-02-09,22,Spring,Misty/Cloudy,4,1,0,0,104,3,107
2012-02-09,23,Spring,Misty/Cloudy,4,1,0,0,75,9,84
2012-02-10,0,Spring,Misty/Cloudy,5,1,0,0,39,4,43
2012-02-10,1,Spring,Misty/Cloudy,5,1,0,0,11,2,13
2012-02-10,2,Spring,Clear/Cloudy,5,1,0,0,9,7,16
2012-02-10,3,Spring,Clear/Cloudy,5,1,0,0,5,0,5
2012-02-10,4,Spring,Clear/Cloudy,5,1,0,0,2,0,2
2012-02-10,5,Spring,Clear/Cloudy,5,1,0,0,17,0,17
2012-02-10,6,Spring,Clear/Cloudy,5,1,0,0,61,3,64
2012-02-10,7,Spring,Clear/Cloudy,5,1,0,0,225,5,230
2012-02-10,8,Spring,Clear/Cloudy,5,1,0,0,447,1,448
2012-02-10,9,Spring,Clear/Cloudy,5,1,0,0,265,10,275
2012-02-10,10,Spring,Misty/Cloudy,5,1,0,0,119,5,124
2012-02-10,11,Spring,Misty/Cloudy,5,1,0,0,134,19,153
2012-02-10,12,Spring,Misty/Cloudy,5,1,0,0,168,8,176
2012-02-10,13,Spring,Misty/Cloudy,5,1,0,0,170,22,192
2012-02-10,14,Spring,Misty/Cloudy,5,1,0,0,138,8,146
2012-02-10,15,Spring,Misty/Cloudy,5,1,0,0,164,27,191
2012-02-10,16,Spring,Misty/Cloudy,5,1,0,0,240,28,268
2012-02-10,17,Spring,Misty/Cloudy,5,1,0,0,381,15,396
2012-02-10,18,Spring,Light Precipitation,5,1,0,0,345,14,359
2012-02-10,19,Spring,Misty/Cloudy,5,1,0,0,246,16,262
2012-02-10,20,Spring,Misty/Cloudy,5,1,0,0,144,7,151
2012-02-10,21,Spring,Misty/Cloudy,5,1,0,0,108,14,122
2012-02-10,22,Spring,Misty/Cloudy,5,1,0,0,102,11,113
2012-02-10,23,Spring,Misty/Cloudy,5,1,0,0,64,1,65
2012-02-11,0,Spring,Misty/Cloudy,6,0,0,1,50,3,53
2012-02-11,1,Spring,Light Precipitation,6,0,0,1,43,2,45
2012-02-11,2,Spring,Light Precipitation,6,0,0,1,24,2,26
2012-02-11,3,Spring,Light Precipitation,6,0,0,1,9,0,9
2012-02-11,4,Spring,Light Precipitation,6,0,0,1,4,0,4
2012-02-11,5,Spring,Light Precipitation,6,0,0,1,2,0,2
2012-02-11,6,Spring,Light Precipitation,6,0,0,1,8,1,9
2012-02-11,7,Spring,Light Precipitation,6,0,0,1,19,0,19
2012-02-11,8,Spring,Light Precipitation,6,0,0,1,77,1,78
2012-02-11,9,Spring,Light Precipitation,6,0,0,1,85,5,90
2012-02-11,10,Spring,Light Precipitation,6,0,0,1,143,23,166
2012-02-11,11,Spring,Misty/Cloudy,6,0,0,1,157,26,183
2012-02-11,12,Spring,Misty/Cloudy,6,0,0,1,196,25,221
2012-02-11,13,Spring,Misty/Cloudy,6,0,0,1,217,18,235
2012-02-11,14,Spring,Misty/Cloudy,6,0,0,1,205,38,243
2012-02-11,15,Spring,Misty/Cloudy,6,0,0,1,112,12,124
2012-02-11,16,Spring,Light Precipitation,6,0,0,1,134,12,146
2012-02-11,17,Spring,Light Precipitation,6,0,0,1,131,13,144
2012-02-11,18,Spring,Misty/Cloudy,6,0,0,1,105,3,108
2012-02-11,19,Spring,Misty/Cloudy,6,0,0,1,85,2,87
